Extraction Date,Depart Date,Airline Name,Airline Code,Price,Depart Time,Arrival Time,Duration,Departure Airport,Arrival Airport,Free Checked Baggage,Free Carry On Baggage
2024-08-29,2024-09-03,大灣區航空,GB,1022,09:20,15:00,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-09-03,大灣區航空,GB,1022,10:50,16:40,4小時50分,HKG,NRT,No,Yes
2024-08-29,2024-09-03,香港快運航空,UO,1034,13:00,18:25,4小時25分,HKG,NRT,No,No
2024-08-29,2024-09-03,香港快運航空,UO,1034,15:00,20:30,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-03,香港快運航空,UO,1034,20:00,01:20,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-03,香港快運航空,UO,1039,17:35,22:55,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-03,香港快運航空,UO,1246,23:40,05:00,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-03,香港快運航空,UO,1310,10:35,16:05,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-03,香港快運航空,UO,1311,09:15,14:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-03,香港航空,HX,1369,02:35,08:20,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-09-03,國泰航空,CX,5423,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-03,國泰航空,CX,5431,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-03,國泰航空,CX,5431,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-03,國泰航空,CX,5431,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-03,國泰航空,CX,5431,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-03,國泰航空,CX,5936,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-09-03,國泰航空,CX,5944,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
2024-08-29,2024-09-03,國泰航空,CX,6254,15:15,20:25,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-09-03,國泰航空,CX,7110,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-03,香港航空,HX,9362,09:15,14:55,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-09-04,香港航空,HX,965,15:25,20:55,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-09-04,大灣區航空,GB,1018,10:50,16:40,4小時50分,HKG,NRT,No,Yes
2024-08-29,2024-09-04,香港快運航空,UO,1034,13:00,18:25,4小時25分,HKG,NRT,No,No
2024-08-29,2024-09-04,香港快運航空,UO,1034,14:15,19:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-04,香港快運航空,UO,1034,15:00,20:30,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-04,香港快運航空,UO,1034,17:35,22:55,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-04,香港快運航空,UO,1034,20:00,01:20,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-04,香港快運航空,UO,1310,10:35,16:05,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-04,香港快運航空,UO,1311,09:15,14:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-04,香港快運航空,UO,1347,23:40,05:00,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-04,香港航空,HX,2408,02:35,08:20,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-09-04,國泰航空,CX,5423,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-04,國泰航空,CX,5431,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-04,國泰航空,CX,5431,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-04,國泰航空,CX,5431,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-04,國泰航空,CX,5431,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-04,國泰航空,CX,5944,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-09-04,國泰航空,CX,5944,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
2024-08-29,2024-09-04,國泰航空,CX,7151,15:15,20:25,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-09-04,國泰航空,CX,8027,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-04,香港航空,HX,11775,09:15,14:55,4小時40分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-05,香港航空,HX,965,15:25,20:55,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-09-05,大灣區航空,GB,1022,10:50,16:40,4小時50分,HKG,NRT,No,Yes
2024-08-29,2024-09-05,香港快運航空,UO,1037,15:00,20:30,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-05,香港快運航空,UO,1038,20:00,01:20,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-05,香港快運航空,UO,1065,10:35,16:05,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-05,香港快運航空,UO,1242,17:35,22:55,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-05,香港快運航空,UO,1250,09:15,14:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-05,香港快運航空,UO,1306,13:00,18:25,4小時25分,HKG,NRT,No,No
2024-08-29,2024-09-05,香港航空,HX,1368,02:35,08:20,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-09-05,香港航空,HX,1368,07:50,13:20,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-09-05,香港航空,HX,1368,09:15,14:55,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-09-05,香港快運航空,UO,1522,23:40,05:00,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-05,國泰航空,CX,5431,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-05,國泰航空,CX,5431,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-05,國泰航空,CX,5431,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-05,國泰航空,CX,5431,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-05,國泰航空,CX,5431,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-05,國泰航空,CX,5944,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-09-05,國泰航空,CX,5944,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
2024-08-29,2024-09-05,國泰航空,CX,8012,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-05,國泰航空,CX,8070,15:15,20:25,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-09-06,大灣區航空,GB,1022,09:20,15:00,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-09-06,大灣區航空,GB,1022,10:50,16:40,4小時50分,HKG,NRT,No,Yes
2024-08-29,2024-09-06,香港快運航空,UO,1049,15:00,20:30,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-06,香港快運航空,UO,1057,13:00,18:25,4小時25分,HKG,NRT,No,No
2024-08-29,2024-09-06,香港快運航空,UO,1057,14:15,19:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-06,香港航空,HX,1168,15:25,20:55,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-09-06,香港快運航空,UO,1262,17:35,22:55,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-06,香港快運航空,UO,1269,20:00,01:20,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-06,香港快運航空,UO,1349,09:15,14:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-06,香港快運航空,UO,1349,10:35,16:05,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-06,香港航空,HX,1370,07:50,13:20,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-09-06,香港航空,HX,1370,09:15,14:55,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-09-06,香港航空,HX,1782,02:35,08:20,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-09-06,香港快運航空,UO,3060,23:40,05:00,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-06,國泰航空,CX,5431,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-06,國泰航空,CX,5431,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-06,國泰航空,CX,5431,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-06,國泰航空,CX,5431,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-06,國泰航空,CX,5431,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-06,國泰航空,CX,5944,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-09-06,國泰航空,CX,5944,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
2024-08-29,2024-09-07,香港快運航空,UO,1036,20:00,01:20,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-07,大灣區航空,GB,1096,09:20,15:00,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-09-07,香港航空,HX,1167,15:25,20:55,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-09-07,大灣區航空,GB,1194,10:50,16:40,4小時50分,HKG,NRT,No,Yes
2024-08-29,2024-09-07,香港快運航空,UO,1241,17:35,22:55,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-07,香港快運航空,UO,1329,15:00,20:30,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-07,香港快運航空,UO,1348,13:00,18:25,4小時25分,HKG,NRT,No,No
2024-08-29,2024-09-07,香港快運航空,UO,1357,10:35,16:05,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-07,香港快運航空,UO,1359,09:15,14:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-07,香港航空,HX,1378,07:50,13:20,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-09-07,香港航空,HX,1378,09:15,14:55,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-09-07,香港快運航空,UO,1538,23:40,05:00,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-07,香港航空,HX,1778,02:35,08:20,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-09-07,國泰航空,CX,5430,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-07,國泰航空,CX,5430,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-07,國泰航空,CX,5430,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-07,國泰航空,CX,5430,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-07,國泰航空,CX,5430,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-07,國泰航空,CX,5943,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-09-07,國泰航空,CX,5943,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
2024-08-29,2024-09-08,大灣區航空,GB,1017,10:50,16:40,4小時50分,HKG,NRT,No,Yes
2024-08-29,2024-09-08,大灣區航空,GB,1020,09:20,15:00,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-09-08,香港快運航空,UO,1029,15:00,20:30,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-08,香港快運航空,UO,1037,20:00,01:20,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-08,香港快運航空,UO,1041,23:40,05:00,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-08,香港快運航空,UO,1042,13:00,18:25,4小時25分,HKG,NRT,No,No
2024-08-29,2024-09-08,香港快運航空,UO,1060,17:35,22:55,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-08,香港快運航空,UO,1094,10:35,16:05,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-08,香港快運航空,UO,1166,09:15,14:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-08,香港航空,HX,1181,15:25,20:55,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-09-08,香港航空,HX,1380,02:35,08:20,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-09-08,香港航空,HX,1380,07:50,13:30,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-09-08,香港航空,HX,1380,09:15,14:55,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-09-08,國泰航空,CX,5431,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-08,國泰航空,CX,5431,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-08,國泰航空,CX,5431,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-08,國泰航空,CX,5431,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-08,國泰航空,CX,5431,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-08,國泰航空,CX,5944,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-09-08,國泰航空,CX,5944,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
2024-08-29,2024-09-08,國泰航空,CX,8012,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-08,國泰航空,CX,8072,15:15,20:25,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-09-09,香港航空,HX,965,15:25,20:55,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-09-09,大灣區航空,GB,1022,10:50,16:40,4小時50分,HKG,NRT,No,Yes
2024-08-29,2024-09-09,香港快運航空,UO,1029,10:35,16:05,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-09,香港快運航空,UO,1037,13:00,18:25,4小時25分,HKG,NRT,No,No
2024-08-29,2024-09-09,香港快運航空,UO,1037,14:15,19:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-09,香港快運航空,UO,1037,15:00,20:30,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-09,香港快運航空,UO,1037,20:00,01:20,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-09,香港快運航空,UO,1041,17:35,22:55,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-09,香港快運航空,UO,1041,23:40,05:00,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-09,香港快運航空,UO,1227,09:15,14:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-09,香港航空,HX,1368,02:35,08:20,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-09-09,香港航空,HX,1788,09:15,14:55,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-09-09,國泰航空,CX,5431,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-09,國泰航空,CX,5431,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-09,國泰航空,CX,5431,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-09,國泰航空,CX,5431,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-09,國泰航空,CX,5431,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-09,國泰航空,CX,5944,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
2024-08-29,2024-09-09,國泰航空,CX,7089,15:15,20:25,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-09-09,國泰航空,CX,8012,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-09,國泰航空,CX,9367,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-09-10,香港航空,HX,965,15:25,20:55,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-09-10,大灣區航空,GB,1022,09:20,15:00,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-09-10,香港快運航空,UO,1037,10:35,16:05,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-10,香港快運航空,UO,1037,13:00,18:25,4小時25分,HKG,NRT,No,No
2024-08-29,2024-09-10,香港快運航空,UO,1037,15:00,20:30,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-10,香港快運航空,UO,1037,17:35,22:55,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-10,香港快運航空,UO,1037,20:00,01:20,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-10,香港快運航空,UO,1046,09:15,14:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-10,香港航空,HX,1368,02:35,08:20,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-09-10,香港航空,HX,1368,07:50,13:20,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-09-10,香港航空,HX,1368,09:15,14:55,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-09-10,香港快運航空,UO,1491,23:40,05:00,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-10,國泰航空,CX,5431,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-10,國泰航空,CX,5431,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-10,國泰航空,CX,5431,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-10,國泰航空,CX,5431,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-10,國泰航空,CX,5431,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-10,國泰航空,CX,5944,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-09-10,國泰航空,CX,5944,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
2024-08-29,2024-09-10,國泰航空,CX,6237,15:15,20:25,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-09-10,國泰航空,CX,7075,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-11,香港航空,HX,965,15:25,20:55,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-09-11,大灣區航空,GB,1025,10:50,16:40,4小時50分,HKG,NRT,No,Yes
2024-08-29,2024-09-11,香港快運航空,UO,1037,13:00,18:25,4小時25分,HKG,NRT,No,No
2024-08-29,2024-09-11,香港快運航空,UO,1037,14:15,19:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-11,香港快運航空,UO,1037,15:00,20:30,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-11,香港快運航空,UO,1037,17:35,22:55,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-11,香港快運航空,UO,1037,20:00,01:20,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-11,香港快運航空,UO,1069,10:35,16:05,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-11,香港快運航空,UO,1149,09:15,14:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-11,香港快運航空,UO,1366,23:40,05:00,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-11,香港航空,HX,1368,02:35,08:20,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-09-11,香港航空,HX,1368,07:50,13:30,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-09-11,香港航空,HX,1368,09:15,14:55,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-09-11,國泰航空,CX,5431,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-11,國泰航空,CX,5431,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-11,國泰航空,CX,5431,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-11,國泰航空,CX,5431,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-11,國泰航空,CX,5431,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-11,國泰航空,CX,5944,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-09-11,國泰航空,CX,5944,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
2024-08-29,2024-09-11,國泰航空,CX,6234,15:15,20:25,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-09-11,國泰航空,CX,7075,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-12,大灣區航空,GB,1022,09:20,15:00,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-09-12,香港快運航空,UO,1073,15:00,20:30,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-12,大灣區航空,GB,1096,10:50,16:40,4小時50分,HKG,NRT,No,Yes
2024-08-29,2024-09-12,香港航空,HX,1168,15:25,20:55,4小時30分,HKG,NRT,No,Yes
2024-08-29,2024-09-12,香港快運航空,UO,1224,20:00,01:20,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-12,香港快運航空,UO,1306,09:15,14:45,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-12,香港快運航空,UO,1306,10:35,16:05,4小時30分,HKG,NRT,No,No
2024-08-29,2024-09-12,香港快運航空,UO,1306,13:00,18:25,4小時25分,HKG,NRT,No,No
2024-08-29,2024-09-12,香港快運航空,UO,1341,17:35,22:55,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-12,香港航空,HX,1368,02:35,08:20,4小時45分,HKG,NRT,No,Yes
2024-08-29,2024-09-12,香港航空,HX,1368,09:15,14:55,4小時40分,HKG,NRT,No,Yes
2024-08-29,2024-09-12,香港快運航空,UO,1824,23:40,05:00,4小時20分,HKG,HND,No,No
2024-08-29,2024-09-12,香港航空,HX,4700,07:50,13:20,4小時30分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-12,國泰航空,CX,5431,01:20,06:45,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-12,國泰航空,CX,5431,08:15,13:40,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-12,國泰航空,CX,5431,09:05,14:30,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-12,國泰航空,CX,5431,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-12,國泰航空,CX,5431,15:10,20:35,4小時25分,HKG,NRT,Yes,Yes
2024-08-29,2024-09-12,國泰航空,CX,5944,08:45,13:55,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-09-12,國泰航空,CX,5944,16:20,21:35,4小時15分,HKG,HND,Yes,Yes
2024-08-29,2024-09-12,國泰航空,CX,7538,15:15,20:25,4小時10分,HKG,HND,Yes,Yes
2024-08-29,2024-09-12,國泰航空,CX,8012,10:40,16:05,4小時25分,HKG,NRT,Yes,Yes
